,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_leaf_reg,param_learning_rate,param_max_depth,param_random_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
11,10.579400459925333,0.028874477156340714,0.008333444595336914,0.00047221410325724253,0.018967021908715707,0.8969359270044924,3,0.01079688599621071,"OrderedDict([('l2_leaf_reg', 0.018967021908715707), ('learning_rate', 0.8969359270044924), ('max_depth', 3), ('random_strength', 0.01079688599621071)])",0.055118110236220465,0.09266409266409266,0.1223021582733813,0.09002812039123148,0.027491032962675344,9,0.3648068669527897,0.3987538940809969,0.38351254480286734,0.382357768612218,0.013882850181637216,8
12,0.3160003026326497,0.13538416065981942,0.008999903996785482,0.0008177034406654779,0.03275582521513668,2.7315315474046185,2,0.17546597204375894,"OrderedDict([('l2_leaf_reg', 0.03275582521513668), ('learning_rate', 2.7315315474046185), ('max_depth', 2), ('random_strength', 0.17546597204375894)])",0.03619909502262444,0.0,0.1532416502946955,0.06314691510577332,0.06539821405148492,18,0.06103286384976526,0.0,0.1335952848722986,0.06487604957402128,0.054607707590357595,20
13,0.3166670004526774,0.06053705802863836,0.011998971303304037,0.0028285032371174468,0.01356459188723909,2.5629586962659197,4,0.02308525961731558,"OrderedDict([('l2_leaf_reg', 0.01356459188723909), ('learning_rate', 2.5629586962659197), ('max_depth', 4), ('random_strength', 0.02308525961731558)])",0.10690423162583519,0.15966386554621848,0.0,0.08885603239068456,0.06642008035734374,10,0.14715025906735751,0.17150760719225447,0.022222222222222223,0.1136266961606114,0.06539318768742712,16
14,0.39166688919067383,0.11472203409664157,0.008333365122477213,0.0016988176227766987,0.01,2.867186939388027,4,0.0,"OrderedDict([('l2_leaf_reg', 0.01), ('learning_rate', 2.867186939388027), ('max_depth', 4), ('random_strength', 0.0)])",0.08259587020648967,0.01098901098901099,0.10826210826210828,0.06728232981920297,0.04116140791785559,16,0.10843373493975904,0.011142061281337047,0.11078717201166181,0.07678765607758596,0.04642838753483928,19
15,0.265667200088501,0.07962386328386277,0.009665409723917643,0.002056228742525821,0.049999999999999996,2.639428999557943,2,0.2,"OrderedDict([('l2_leaf_reg', 0.049999999999999996), ('learning_rate', 2.639428999557943), ('max_depth', 2), ('random_strength', 0.2)])",0.019801980198019802,0.0,0.11547344110854504,0.045091807102188276,0.05041964173477276,23,0.04576659038901602,0.0,0.1315496098104794,0.05910540006649847,0.05452686092212668,22
16,0.43820540110270184,0.0947114649920698,0.011997699737548828,0.0008213074920765546,0.019984221647755398,2.4105266481376324,3,0.2,"OrderedDict([('l2_leaf_reg', 0.019984221647755398), ('learning_rate', 2.4105266481376324), ('max_depth', 3), ('random_strength', 0.2)])",0.1608695652173913,0.0,0.0,0.0536231884057971,0.07583464030116596,20,0.1152614727854856,0.0,0.0,0.0384204909284952,0.05433477934411038,23
17,16.003174304962158,0.18763459345234046,0.014333168665568033,0.00046990962589771486,0.049999999999999996,1.0481583679204516,4,0.09022839963399426,"OrderedDict([('l2_leaf_reg', 0.049999999999999996), ('learning_rate', 1.0481583679204516), ('max_depth', 4), ('random_strength', 0.09022839963399426)])",0.07142857142857144,0.05614035087719298,0.12413793103448277,0.08390228444674906,0.02912745399283012,12,0.5150905432595574,0.3186582809224319,0.48375451263537905,0.4391677789391228,0.08616801818925618,3
18,9.75558320681254,0.08805484061545993,0.030342817306518555,0.01183632035488073,0.049999999999999996,1.1847348153737005,2,0.03269673254575744,"OrderedDict([('l2_leaf_reg', 0.049999999999999996), ('learning_rate', 1.1847348153737005), ('max_depth', 2), ('random_strength', 0.03269673254575744)])",0.07377049180327869,0.06060606060606061,0.056,0.0634588508031131,0.0075300023755595115,17,0.49523809523809526,0.42328042328042326,0.36293436293436293,0.4271509604842938,0.05408206843344243,4
19,13.2060067653656,0.04054372303678062,0.019034306208292644,0.002410116897161239,0.01,0.6545298148726733,3,0.18150325412069113,"OrderedDict([('l2_leaf_reg', 0.01), ('learning_rate', 0.6545298148726733), ('max_depth', 3), ('random_strength', 0.18150325412069113)])",0.03187250996015936,0.017167381974248927,0.09523809523809523,0.048092662390834505,0.03387308741008786,21,0.06718346253229975,0.45472837022132795,0.4090056285178236,0.3103058204238171,0.17292388105227038,10
20,13.06872566541036,0.19579947960676655,0.013332049051920572,0.0018863809093546385,0.031026151160163305,1.8266950381538396,4,0.041157645269982134,"OrderedDict([('l2_leaf_reg', 0.031026151160163305), ('learning_rate', 1.8266950381538396), ('max_depth', 4), ('random_strength', 0.041157645269982134)])",0.08280254777070063,0.09826589595375722,0.08480565371024734,0.08862469914490173,0.0068662272649821195,11,0.4692913385826772,0.28350515463917525,0.40625,0.38634883107395085,0.07714129430052166,7
21,2.820460557937622,0.7059234272834426,0.021757841110229492,0.010640273819308608,0.025449992807188244,2.041561414023671,4,0.07146185168004612,"OrderedDict([('l2_leaf_reg', 0.025449992807188244), ('learning_rate', 2.041561414023671), ('max_depth', 4), ('random_strength', 0.07146185168004612)])",0.0,0.16979269496544916,0.17854671280276818,0.11611313592273913,0.08218212886604724,2,0.0,0.19247679531021006,0.18080279232111693,0.12442652921044232,0.08811182843396655,14
22,0.5844337145487467,0.14542848534295924,0.01226504643758138,0.0005853691399953056,0.049999999999999996,2.364521915001528,4,0.034850468799921756,"OrderedDict([('l2_leaf_reg', 0.049999999999999996), ('learning_rate', 2.364521915001528), ('max_depth', 4), ('random_strength', 0.034850468799921756)])",0.18121911037891272,0.0,0.10067114093959731,0.09396341710617001,0.0741342775459966,6,0.1794453507340946,0.0,0.12987012987012989,0.10310516020140816,0.07566342655050833,18
23,12.980814933776855,0.1559559606651526,0.008862813313802084,0.002231334752727712,0.01,1.4600608867820828,4,0.05524704947560162,"OrderedDict([('l2_leaf_reg', 0.01), ('learning_rate', 1.4600608867820828), ('max_depth', 4), ('random_strength', 0.05524704947560162)])",0.10273972602739727,0.08695652173913043,0.15053763440860216,0.11341129405837662,0.027031478505030387,3,0.5420240137221269,0.3869731800766284,0.2105263157894737,0.379841169862743,0.13542729934280945,9
24,0.2721571127573649,0.03831838308779441,0.011209726333618164,0.0002466572043870011,0.014288247617578806,4.999999999999999,4,0.060254993044158246,"OrderedDict([('l2_leaf_reg', 0.014288247617578806), ('learning_rate', 4.999999999999999), ('max_depth', 4), ('random_strength', 0.060254993044158246)])",0.0,0.0,0.06722689075630252,0.022408963585434174,0.03169106022124583,27,0.0,0.0,0.07707129094412332,0.025690430314707774,0.03633175497426063,26
25,1.430813471476237,1.6593127528493712,0.011761188507080078,0.003693496552078529,0.01162221753478943,4.999999999999999,4,0.0610743501665717,"OrderedDict([('l2_leaf_reg', 0.01162221753478943), ('learning_rate', 4.999999999999999), ('max_depth', 4), ('random_strength', 0.0610743501665717)])",0.0,0.0,0.13597733711048157,0.04532577903682719,0.06410033143900713,22,0.0,0.0,0.10951008645533142,0.03650336215177714,0.05162354982725996,24
26,2.662030061086019,1.7459558072335128,0.00894927978515625,0.0028762765999452143,0.01,3.663565278432979,4,0.059229082985672456,"OrderedDict([('l2_leaf_reg', 0.01), ('learning_rate', 3.663565278432979), ('max_depth', 4), ('random_strength', 0.059229082985672456)])",0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.005730659025787966,0.0019102196752626554,0.0027014585718683768,28
27,0.29001855850219727,0.032318634055154394,0.013887325922648111,0.003550817054919648,0.04775308401255349,4.171487351090133,4,0.058554590417619734,"OrderedDict([('l2_leaf_reg', 0.04775308401255349), ('learning_rate', 4.171487351090133), ('max_depth', 4), ('random_strength', 0.058554590417619734)])",0.1521252796420582,0.0,0.018867924528301886,0.056997734723453354,0.06770493332927476,19,0.14270270270270272,0.005714285714285714,0.04265402843601896,0.06369033895100247,0.0578696890568814,21
28,14.3748140335083,0.078310262647314,0.010667165120442709,0.0009430216915049132,0.010725820150690592,1.2234724058783284,4,0.0,"OrderedDict([('l2_leaf_reg', 0.010725820150690592), ('learning_rate', 1.2234724058783284), ('max_depth', 4), ('random_strength', 0.0)])",0.10276679841897234,0.05668016194331983,0.07042253521126761,0.0766231651911866,0.019318909122422664,14,0.31752577319587627,0.5035211267605634,0.3429602888086643,0.3880023962550347,0.08234140906138304,6
29,14.117706060409546,0.11201756092625631,0.013665517171223959,0.0004724416934998902,0.01,1.1366314292571083,4,0.054784236826636884,"OrderedDict([('l2_leaf_reg', 0.01), ('learning_rate', 1.1366314292571083), ('max_depth', 4), ('random_strength', 0.054784236826636884)])",0.10256410256410257,0.07782101167315177,0.03265306122448979,0.07101272515391471,0.0289442337296312,15,0.6024955436720143,0.2694736842105263,0.5064695009242144,0.45947957626891833,0.13995696834891683,2
